"Name","Runtime","Notes","State","Tags","dataloader.num_workers","dataset._target_","dataset.num_classes","init_global_step","model._target_","model.checkpoint_identifier","model.clip_model_name","model.model_name","model.model_repo_path","model.num_classes","model.timm_model_name","model.whisper_model_name","num_workers","optimizer.lr","seed","testing/accuracy_top_1","testing/accuracy_top_1-epoch-mean","testing/accuracy_top_1-epoch-std","testing/accuracy_top_5","testing/accuracy_top_5-epoch-mean","testing/accuracy_top_5-epoch-std","testing/logits-epoch-mean","testing/logits-epoch-std","testing/loss","testing/loss-epoch-mean","testing/loss-epoch-std","training/accuracy_top_1","training/loss","training/lr","validation/accuracy_top_1","validation/accuracy_top_1-epoch-mean","validation/accuracy_top_1-epoch-std","validation/accuracy_top_5","validation/accuracy_top_5-epoch-mean","validation/accuracy_top_5-epoch-std","validation/logits-epoch-mean","validation/logits-epoch-std","validation/loss","validation/loss-epoch-mean","validation/loss-epoch-std"
"""athena-clvr-augreg-vit-base16-224-in1k-1337""","3812","-","failed","","64","gate.data.image.visual_relational_reasoning.clevr.build_gate_dataset","28","0","gate.models.task_specific_models.visual_relational_reasoning.timm.build_gate_model_multi_task","","openai/clip-vit-base-patch16","","","28","vit_base_patch16_224.augreg_in1k","","64","0.00001","1337","","","","","","","","","","","","53.125","0.8846944570541382","6.25e-7","54.54545593261719","54.748653411865234","4.264910697937012","99.09091186523438","99.41561126708984","0.691125750541687","","","0.8946680426597595","0.852361798286438","0.05277557671070099"
"""athena-clvr-augreg-vit-base16-224-in1k-2306""","4472","-","failed","","64","gate.data.image.visual_relational_reasoning.clevr.build_gate_dataset","28","0","gate.models.task_specific_models.visual_relational_reasoning.timm.build_gate_model_multi_task","","openai/clip-vit-base-patch16","","","28","vit_base_patch16_224.augreg_in1k","","64","0.00001","2306","","","","","","","","","","","","53.125","0.883843183517456","6.25e-7","54.54545593261719","55.0628662109375","4.353252410888672","100","99.45726776123048","0.6653487086296082","","","0.9029043316841124","0.850872814655304","0.05260322242975235"
"""athena-clvr-augreg-vit-base16-224-in1k-42""","4155","-","failed","","64","gate.data.image.visual_relational_reasoning.clevr.build_gate_dataset","28","0","gate.models.task_specific_models.visual_relational_reasoning.timm.build_gate_model_multi_task","","openai/clip-vit-base-patch16","","","28","vit_base_patch16_224.augreg_in1k","","64","0.00001","42","","","","","","","","","","","","54.6875","0.8655814528465271","6.25e-7","51.81818008422851","54.3294792175293","4.4428300857543945","100","99.46583557128906","0.6788793206214905","","","0.8951543569564819","0.8537768721580505","0.05212710052728653"
"""athena-clvr-clip-vit-base16-224-1337""","12548","-","crashed","","64","gate.data.image.visual_relational_reasoning.clevr.build_gate_dataset","28","0","gate.models.task_specific_models.visual_relational_reasoning.clip.build_gate_model_multi_task","","","openai/clip-vit-base-patch16","","","","","64","0.00001","1337","","","","","","","","","","","","57.98990249633789","0.835505485534668","0.00000125","48.84159851074219","53.79167556762695","5.370585918426514","","","","","","0.8573197722434998","0.8512682318687439","0.05523689463734627"
"""athena-clvr-clip-vit-base16-224-2306""","5019","-","failed","","64","gate.data.image.visual_relational_reasoning.clevr.build_gate_dataset","28","0","gate.models.task_specific_models.visual_relational_reasoning.clip.build_gate_model_multi_task","","","openai/clip-vit-base-patch16","","","","","64","0.00001","2306","","","","","","","","","","","","55.51326370239258","0.8631095886230469","3.125e-7","47.90327835083008","53.30375671386719","5.532557964324951","","","","","","0.8922119140625","0.8499500155448914","0.05423378944396973"
"""athena-clvr-clip-vit-base16-224-42""","5288","-","failed","","64","gate.data.image.visual_relational_reasoning.clevr.build_gate_dataset","28","0","gate.models.task_specific_models.visual_relational_reasoning.clip.build_gate_model_multi_task","","","openai/clip-vit-base-patch16","","","","","64","0.00001","42","","","","","","","","","","","","54.52091598510742","0.8702850341796875","6.25e-7","44.40706253051758","53.52083587646485","5.199805736541748","","","","","","0.8911775946617126","0.8524684906005859","0.054519038647413254"
"""athena-clvr-deit3-base-patch16-224-fb-in1k-1337""","100325","-","crashed","","64","gate.data.image.visual_relational_reasoning.clevr.build_gate_dataset","28","0","gate.models.task_specific_models.visual_relational_reasoning.timm.build_gate_model_multi_task","","openai/clip-vit-base-patch16","","","28","deit3_base_patch16_224.fb_in1k","","64","0.00001","1337","","","","","","","","","","","","54.6875","0.8588821291923523","6.25e-7","52.727272033691406","54.82245635986328","4.045283794403076","98.18182373046876","99.48250579833984","0.6426145434379578","","","0.9140856862068176","0.8520642518997192","0.05240950733423233"
"""athena-clvr-deit3-base-patch16-224-fb-in1k-2306""","4498","-","failed","","64","gate.data.image.visual_relational_reasoning.clevr.build_gate_dataset","28","0","gate.models.task_specific_models.visual_relational_reasoning.timm.build_gate_model_multi_task","","openai/clip-vit-base-patch16","","","28","deit3_base_patch16_224.fb_in1k","","64","0.00001","2306","","","","","","","","","","","","52.34375","0.886706531047821","1.5625e-7","54.54545593261719","54.50156784057617","4.363549709320068","98.18182373046876","99.38538360595705","0.706784725189209","","","0.9025712013244628","0.8576744198799133","0.05284612998366356"
"""athena-clvr-deit3-base-patch16-224-fb-in1k-42""","6347","-","failed","","16","gate.data.image.visual_relational_reasoning.clevr.build_gate_dataset","28","0","gate.models.task_specific_models.visual_relational_reasoning.timm.build_gate_model_multi_task","","openai/clip-vit-base-patch16","","","28","deit3_base_patch16_224.fb_in1k","","16","0.00001","42","","","","","","","","","","","","52.34375","0.858130156993866","1.5625e-7","50","54.18047332763672","4.182724952697754","98.18182373046876","99.40966033935548","0.6917736530303955","","","0.926949679851532","0.8604949116706848","0.05107127130031586"
"""athena-clvr-dino-vit-base16-224-1337""","3451","-","crashed","","64","gate.data.image.visual_relational_reasoning.clevr.build_gate_dataset","28","0","gate.models.task_specific_models.visual_relational_reasoning.timm.build_gate_model_multi_task","","openai/clip-vit-base-patch16","","","28","vit_base_patch16_224.dino","","64","0.00001","1337","","","","","","","","","","","","50","0.8768830299377441","3.125e-7","54.54545593261719","54.97431564331055","4.219273090362549","99.09091186523438","99.3913345336914","0.7047710418701172","","","0.9010634422302246","0.8498417735099792","0.05118121951818466"
"""athena-clvr-dino-vit-base16-224-2306""","5943","-","failed","","16","gate.data.image.visual_relational_reasoning.clevr.build_gate_dataset","28","0","gate.models.task_specific_models.visual_relational_reasoning.timm.build_gate_model_multi_task","","openai/clip-vit-base-patch16","","","28","vit_base_patch16_224.dino","","16","0.00001","2306","","","","","","","","","","","","59.375","0.8094756603240967","3.125e-7","58.18181610107422","59.005760192871094","4.372007846832275","100","99.45726776123048","0.6687005162239075","","","0.839888334274292","0.8019489049911499","0.05745433270931244"
"""athena-clvr-dino-vit-base16-224-42""","6427","-","failed","","16","gate.data.image.visual_relational_reasoning.clevr.build_gate_dataset","28","0","gate.models.task_specific_models.visual_relational_reasoning.timm.build_gate_model_multi_task","","openai/clip-vit-base-patch16","","","28","vit_base_patch16_224.dino","","16","0.00001","42","","","","","","","","","","","","56.25","0.8603665232658386","7.8125e-8","51.81818008422851","54.87078475952149","4.34433650970459","99.09091186523438","99.43132019042967","0.6707988381385803","","","0.8930547833442688","0.8496288657188416","0.0514732226729393"
"""athena-clvr-efficientnetv2-rw-s-ra2-in1k-1337""","8988","-","failed","","16","gate.data.image.visual_relational_reasoning.clevr.build_gate_dataset","28","0","gate.models.task_specific_models.visual_relational_reasoning.timm.build_gate_model_multi_task","","openai/clip-vit-base-patch16","","","28","efficientnetv2_rw_s.ra2_in1k","","16","0.00001","1337","","","","","","","","","","","","51.5625","0.9060351252555848","7.8125e-8","53.63636779785156","52.88027572631836","4.407355308532715","100","99.05307006835938","0.8624525666236877","","","0.8991847038269043","0.8896338939666748","0.05210144445300102"
"""athena-clvr-efficientnetv2-rw-s-ra2-in1k-2306""","6381","-","failed","","64","gate.data.image.visual_relational_reasoning.clevr.build_gate_dataset","28","0","gate.models.task_specific_models.visual_relational_reasoning.timm.build_gate_model_multi_task","","openai/clip-vit-base-patch16","","","28","efficientnetv2_rw_s.ra2_in1k","","64","0.00001","2306","","","","","","","","","","","","62.5","0.810699999332428","6.25e-7","59.09090805053711","55.265419006347656","4.166502475738525","99.09091186523438","99.33277130126952","0.7297396063804626","","","0.8672276139259338","0.8563219308853149","0.05373423546552658"
"""athena-clvr-efficientnetv2-rw-s-ra2-in1k-42""","6146","-","failed","","64","gate.data.image.visual_relational_reasoning.clevr.build_gate_dataset","28","0","gate.models.task_specific_models.visual_relational_reasoning.timm.build_gate_model_multi_task","","openai/clip-vit-base-patch16","","","28","efficientnetv2_rw_s.ra2_in1k","","64","0.00001","42","","","","","","","","","","","","53.125","0.8929513096809387","7.8125e-8","49.090911865234375","52.80912399291992","4.379173278808594","100","99.0330810546875","0.8764053583145142","","","0.9049380421638488","0.8895227909088135","0.051833655685186386"
"""athena-clvr-flexivit-base-1200ep-in1k-1337""","6393","-","failed","","16","gate.data.image.visual_relational_reasoning.clevr.build_gate_dataset","28","0","gate.models.task_specific_models.visual_relational_reasoning.timm.build_gate_model_multi_task","","openai/clip-vit-base-patch16","","","28","flexivit_base.1200ep_in1k","","16","0.00001","1337","","","","","","","","","","","","55.46875","0.8700948357582092","1.5625e-7","53.63636779785156","53.34017181396485","4.4977593421936035","97.2727279663086","99.36087799072266","0.7187249064445496","","","0.8959764242172241","0.8692642450332642","0.051292505115270615"
"""athena-clvr-flexivit-base-1200ep-in1k-2306""","6541","-","failed","","16","gate.data.image.visual_relational_reasoning.clevr.build_gate_dataset","28","0","gate.models.task_specific_models.visual_relational_reasoning.timm.build_gate_model_multi_task","","openai/clip-vit-base-patch16","","","28","flexivit_base.1200ep_in1k","","16","0.00001","2306","","","","","","","","","","","","57.03125","0.8244701027870178","0.000005","55.45454788208008","55.821502685546875","4.337138652801514","99.09091186523438","99.4684600830078","0.6679725646972656","","","0.9010593295097352","0.8449642062187195","0.056669868528842926"
"""athena-clvr-flexivit-base-1200ep-in1k-42""","73924","-","crashed","","64","gate.data.image.visual_relational_reasoning.clevr.build_gate_dataset","28","0","gate.models.task_specific_models.visual_relational_reasoning.timm.build_gate_model_multi_task","","openai/clip-vit-base-patch16","","","28","flexivit_base.1200ep_in1k","","64","0.00001","42","","","","","","","","","","","","59.375","0.8204063177108765","0.00000125","60.90909194946289","55.515830993652344","4.2877607345581055","99.09091186523438","99.43846130371094","0.66765296459198","","","0.8649683594703674","0.848119854927063","0.054197046905756"
"""athena-clvr-laion-vit-base16-224-1337""","3481","-","crashed","","64","gate.data.image.visual_relational_reasoning.clevr.build_gate_dataset","28","0","gate.models.task_specific_models.visual_relational_reasoning.timm.build_gate_model_multi_task","","openai/clip-vit-base-patch16","","","28","vit_base_patch16_clip_224.laion2b","","64","0.00001","1337","","","","","","","","","","","","49.21875","0.8989894986152649","3.125e-7","51.81818008422851","54.609413146972656","4.361752510070801","97.2727279663086","99.41514587402344","0.7026292085647583","","","0.8766717910766602","0.8528903722763062","0.05251601338386536"
"""athena-clvr-laion-vit-base16-224-2306""","2859","-","crashed","","64","gate.data.image.visual_relational_reasoning.clevr.build_gate_dataset","28","0","gate.models.task_specific_models.visual_relational_reasoning.timm.build_gate_model_multi_task","","openai/clip-vit-base-patch16","","","28","vit_base_patch16_clip_224.laion2b","","64","0.00001","2306","","","","","","","","","","","","62.5","0.7582018375396729","0.000005","51.81818008422851","54.42231369018555","4.510854244232178","99.09091186523438","99.42417907714844","0.7280755639076233","","","0.882849931716919","0.8606370687484741","0.05900128558278084"
"""athena-clvr-laion-vit-base16-224-42""","3914","-","failed","","64","gate.data.image.visual_relational_reasoning.clevr.build_gate_dataset","28","0","gate.models.task_specific_models.visual_relational_reasoning.timm.build_gate_model_multi_task","","openai/clip-vit-base-patch16","","","28","vit_base_patch16_clip_224.laion2b","","64","0.00001","42","","","","","","","","","","","","51.5625","0.8639271259307861","3.125e-7","50","54.41899108886719","4.512454986572266","98.18182373046876","99.38681030273438","0.6928651332855225","","","0.9026846885681152","0.8569338917732239","0.051954396069049835"
"""athena-clvr-resnet50-a1-in1k-1337""","3612","-","failed","","64","gate.data.image.visual_relational_reasoning.clevr.build_gate_dataset","28","0","gate.models.task_specific_models.visual_relational_reasoning.timm.build_gate_model_multi_task","","openai/clip-vit-base-patch16","","","28","resnet50.a1_in1k","","64","0.001","1337","","","","","","","","","","","","42.1875","1.2566280364990234","0.0000078125","43.6363639831543","42.57149124145508","4.286951065063477","94.5454559326172","95.72672271728516","1.7837179899215698","","","1.1803581714630127","1.199792742729187","0.07132886350154877"
"""athena-clvr-resnet50-a1-in1k-2306""","3354","-","failed","","64","gate.data.image.visual_relational_reasoning.clevr.build_gate_dataset","28","0","gate.models.task_specific_models.visual_relational_reasoning.timm.build_gate_model_multi_task","","openai/clip-vit-base-patch16","","","28","resnet50.a1_in1k","","64","0.001","2306","","","","","","","","","","","","39.84375","1.3039422035217283","0.00000390625","40.90909194946289","42.22229766845703","4.412784576416016","94.5454559326172","95.73957061767578","1.832347750663757","","","1.2262791395187378","1.2597700357437134","0.08374752849340439"
"""athena-clvr-resnet50-a1-in1k-42""","6138","-","failed","","16","gate.data.image.visual_relational_reasoning.clevr.build_gate_dataset","28","0","gate.models.task_specific_models.visual_relational_reasoning.timm.build_gate_model_multi_task","","openai/clip-vit-base-patch16","","","28","resnet50.a1_in1k","","16","0.001","42","","","","","","","","","","","","41.40625","1.1561145782470703","0.000015625","48.18181610107422","42.3355712890625","4.339939117431641","95.4545440673828","96.59674835205078","1.6121212244033811","","","1.1310434341430664","1.1243438720703125","0.06749125570058823"
"""athena-clvr-resnext50-32x4d-a1-in1k-1337""","5963","-","failed","","16","gate.data.image.visual_relational_reasoning.clevr.build_gate_dataset","28","0","gate.models.task_specific_models.visual_relational_reasoning.timm.build_gate_model_multi_task","","openai/clip-vit-base-patch16","","","28","resnext50_32x4d.a1_in1k","","16","0.001","1337","","","","","","","","","","","","42.1875","1.1488425731658936","0.0000078125","43.6363639831543","42.9371223449707","4.457552433013916","97.2727279663086","96.1116180419922","1.6673656702041626","","","1.018803596496582","1.1090542078018188","0.06514902412891388"
"""athena-clvr-resnext50-32x4d-a1-in1k-2306""","3853","-","failed","","64","gate.data.image.visual_relational_reasoning.clevr.build_gate_dataset","28","0","gate.models.task_specific_models.visual_relational_reasoning.timm.build_gate_model_multi_task","","openai/clip-vit-base-patch16","","","28","resnext50_32x4d.a1_in1k","","64","0.001","2306","","","","","","","","","","","","44.53125","1.0762841701507568","0.000015625","39.090911865234375","44.24565124511719","4.282789707183838","98.18182373046876","97.2373046875","1.4158029556274414","","","1.0037035942077637","1.0375454425811768","0.05669787898659706"
"""athena-clvr-resnext50-32x4d-a1-in1k-42""","4445","-","failed","","64","gate.data.image.visual_relational_reasoning.clevr.build_gate_dataset","28","0","gate.models.task_specific_models.visual_relational_reasoning.timm.build_gate_model_multi_task","","openai/clip-vit-base-patch16","","","28","resnext50_32x4d.a1_in1k","","64","0.001","42","","","","","","","","","","","","39.84375","1.183296799659729","0.00000390625","43.6363639831543","42.1744384765625","4.4290547370910645","96.36363220214844","96.0285415649414","1.787509202957153","","","1.1237086057662964","1.1562285423278809","0.06970541924238205"
"""athena-clvr-sam-vit-base16-224-in1k-1337""","4783","-","failed","","64","gate.data.image.visual_relational_reasoning.clevr.build_gate_dataset","28","0","gate.models.task_specific_models.visual_relational_reasoning.timm.build_gate_model_multi_task","","openai/clip-vit-base-patch16","","","28","vit_base_patch16_224.sam_in1k","","64","0.00001","1337","","","","","","","","","","","","54.6875","0.8944644927978516","3.125e-7","54.54545593261719","53.60748672485352","4.415200710296631","97.2727279663086","99.38086700439452","0.7175948619842529","","","0.910360872745514","0.86669921875","0.04981568083167076"
"""athena-clvr-sam-vit-base16-224-in1k-2306""","3281","-","crashed","","64","gate.data.image.visual_relational_reasoning.clevr.build_gate_dataset","28","0","gate.models.task_specific_models.visual_relational_reasoning.timm.build_gate_model_multi_task","","openai/clip-vit-base-patch16","","","28","vit_base_patch16_224.sam_in1k","","64","0.00001","2306","","","","","","","","","","","","48.4375","0.901609480381012","3.125e-7","56.3636360168457","54.19924545288086","4.303952693939209","100","99.3730010986328","0.7002705335617065","","","0.8860986232757568","0.8601009249687195","0.05043523758649826"
"""athena-clvr-sam-vit-base16-224-in1k-42""","129125","-","crashed","","16","gate.data.image.visual_relational_reasoning.clevr.build_gate_dataset","28","0","gate.models.task_specific_models.visual_relational_reasoning.timm.build_gate_model_multi_task","","openai/clip-vit-base-patch16","","","28","vit_base_patch16_224.sam_in1k","","16","0.00001","42","","","","","","","","","","","","53.125","0.8812929391860962","3.125e-7","54.54545593261719","54.03167343139648","4.479658603668213","99.09091186523438","99.41561126708984","0.692741334438324","","","0.8871375322341919","0.8595761656761169","0.050830692052841187"
"""athena-clvr-talip-base16-witav-1337""","7038","-","failed","","16","gate.data.image.visual_relational_reasoning.clevr.build_gate_dataset","28","0","gate.models.task_specific_models.visual_relational_reasoning.tali.build_gate_model_multi_task","latest","openai/clip-vit-base-patch16","","Antreas/talip-base16-witav-224-2306","","","openai/whisper-small","16","0.00001","1337","","","","","","","","","","","","54.49285888671875","0.8344078063964844","6.25e-7","46.72187805175781","53.08328628540039","5.035038948059082","","","","","","0.9106356501579284","0.8572052717208862","0.055690500885248184"
"""athena-clvr-talip-base16-witav-2306""","5390","-","failed","","64","gate.data.image.visual_relational_reasoning.clevr.build_gate_dataset","28","0","gate.models.task_specific_models.visual_relational_reasoning.tali.build_gate_model_multi_task","latest","openai/clip-vit-base-patch16","","Antreas/talip-base16-witav-224-2306","","","openai/whisper-small","64","0.00001","2306","","","","","","","","","","","","58.267333984375","0.8451852798461914","6.25e-7","45.31595993041992","53.304710388183594","5.216013431549072","","","","","","0.920521080493927","0.8537800908088684","0.05414684861898422"
"""athena-clvr-talip-base16-witav-42""","4861","-","failed","","64","gate.data.image.visual_relational_reasoning.clevr.build_gate_dataset","28","0","gate.models.task_specific_models.visual_relational_reasoning.tali.build_gate_model_multi_task","latest","openai/clip-vit-base-patch16","","Antreas/talip-base16-witav-224-2306","","","openai/whisper-small","64","0.00001","42","","","","","","","","","","","","53.07871627807617","0.8682842254638672","0.00000125","45.53427505493164","53.265846252441406","5.516523361206055","","","","","","0.9262783527374268","0.8553404211997986","0.0548526830971241"
"""athena-clvr-talis-base16-witav-1337""","8210","-","failed","","16","gate.data.image.visual_relational_reasoning.clevr.build_gate_dataset","28","0","gate.models.task_specific_models.visual_relational_reasoning.tali.build_gate_model_multi_task","latest","openai/clip-vit-base-patch16","","Antreas/talis-base16-witav-224-2306","","","openai/whisper-small","16","0.00001","1337","","","","","","","","","","","","43.175933837890625","0.997732162475586","3.125e-7","52.1529426574707","47.21575546264648","5.274546146392822","","","","","","0.924591600894928","0.9198161959648132","0.04897984489798546"
"""athena-clvr-talis-base16-witav-2306""","6643","-","failed","","16","gate.data.image.visual_relational_reasoning.clevr.build_gate_dataset","28","0","gate.models.task_specific_models.visual_relational_reasoning.tali.build_gate_model_multi_task","latest","openai/clip-vit-base-patch16","","Antreas/talis-base16-witav-224-2306","","","openai/whisper-small","16","0.00001","2306","","","","","","","","","","","","45.5688591003418","0.9892425537109376","1.5625e-7","57.555877685546875","47.033966064453125","5.242389678955078","","","","","","0.8940340876579285","0.9182982444763184","0.04848574101924896"
"""athena-clvr-talis-base16-witav-42""","37203","-","crashed","","16","gate.data.image.visual_relational_reasoning.clevr.build_gate_dataset","28","0","gate.models.task_specific_models.visual_relational_reasoning.tali.build_gate_model_multi_task","latest","openai/clip-vit-base-patch16","","Antreas/talis-base16-witav-224-2306","","","openai/whisper-small","16","0.00001","42","","","","","","","","","","","","42.76285171508789","0.9913597106933594","6.25e-7","57.11640548706055","47.595829010009766","5.2488694190979","","","","","","0.9051136374473572","0.9134934544563292","0.047819774597883224"
"""athena-clvr-wide-resnet50-2-tv-in1k-1337""","6385","-","failed","","16","gate.data.image.visual_relational_reasoning.clevr.build_gate_dataset","28","0","gate.models.task_specific_models.visual_relational_reasoning.timm.build_gate_model_multi_task","","openai/clip-vit-base-patch16","","","28","wide_resnet50_2.tv_in1k","","16","0.001","1337","","","","","","","","","","","","39.84375","1.240783929824829","0.00000390625","46.3636360168457","42.02945709228515","4.492941856384277","95.4545440673828","95.79407501220705","1.772083044052124","","","1.1186864376068115","1.173006892204285","0.06891260296106339"
"""athena-clvr-wide-resnet50-2-tv-in1k-42""","4043","-","failed","","64","gate.data.image.visual_relational_reasoning.clevr.build_gate_dataset","28","0","gate.models.task_specific_models.visual_relational_reasoning.timm.build_gate_model_multi_task","","openai/clip-vit-base-patch16","","","28","wide_resnet50_2.tv_in1k","","64","0.001","42","","","","","","","","","","","","43.75","1.1277726888656616","0.000015625","42.727272033691406","42.13849639892578","4.3858160972595215","95.4545440673828","95.65410614013672","1.841155171394348","","","1.0605186223983765","1.0883543491363523","0.060570187866687775"
"""athena-clvrmath-augreg-vit-base16-224-in1k-1337""","6871","-","crashed","","32","gate.data.image.visual_relational_reasoning.clevr_math.build_gate_dataset","11","0","gate.models.task_specific_models.visual_relational_reasoning.timm.build_gate_model","","openai/clip-vit-base-patch16","","","11","vit_base_patch16_224.augreg_in1k","","32","0.00001","1337","","","","","","","","","","","","53.90625","0.981129825115204","0.00001","58.82353210449219","57.37517929077149","6.1895318031311035","100","98.8733901977539","1.1916028261184692","","","0.7777538895606995","0.9619845151901244","0.114484541118145"
"""athena-clvrmath-augreg-vit-base16-224-in1k-2306""","6391","-","crashed","","16","gate.data.image.visual_relational_reasoning.clevr_math.build_gate_dataset","11","0","gate.models.task_specific_models.visual_relational_reasoning.timm.build_gate_model","","openai/clip-vit-base-patch16","","","11","vit_base_patch16_224.augreg_in1k","","16","0.00001","2306","","","","","","","","","","","","60.15625","0.906847596168518","0.00001","67.64705657958984","57.13820266723633","7.026688098907471","100","98.84656524658205","1.2065315246582031","","","0.7535704970359802","0.9775370955467224","0.11856541782617568"
"""athena-clvrmath-clip-vit-base16-224-42""","28763","-","failed","","16","gate.data.image.visual_relational_reasoning.clevr_math.build_gate_dataset","11","0","gate.models.task_specific_models.visual_relational_reasoning.clip.build_gate_model","","","openai/clip-vit-base-patch16","","11","","","16","0.00001","42","","","","","","","","","","","","71.09375","0.6751317977905273","0.000005","79.4117660522461","77.9696273803711","3.729543209075928","100","99.83235168457033","0.3719977438449859","","","0.402840256690979","0.5194908976554871","0.07480072230100632"
"""athena-clvrmath-laion-vit-base16-224-1337""","6811","-","crashed","","32","gate.data.image.visual_relational_reasoning.clevr_math.build_gate_dataset","11","0","gate.models.task_specific_models.visual_relational_reasoning.timm.build_gate_model","","openai/clip-vit-base-patch16","","","11","vit_base_patch16_clip_224.laion2b","","32","0.00001","1337","","","","","","","","","","","","64.84375","0.8071542978286743","0.00001","73.52941131591797","64.44149017333984","5.554304599761963","100","99.57836151123048","0.6056578159332275","","","0.5629282593727112","0.7884251475334167","0.09271713346242905"
"""athena-clvrmath-laion-vit-base16-224-2306""","7673","-","failed","","16","gate.data.image.visual_relational_reasoning.clevr_math.build_gate_dataset","11","0","gate.models.task_specific_models.visual_relational_reasoning.timm.build_gate_model","","openai/clip-vit-base-patch16","","","11","vit_base_patch16_clip_224.laion2b","","16","0.00001","2306","","","","","","","","","","","","82.8125","0.403004378080368","0.000005","85.29411315917969","79.26852416992188","3.681206464767456","100","99.87258911132812","0.31276243925094604","","","0.2989692687988281","0.4790540933609009","0.07290010154247284"
"""athena-clvrmath-resnet50-a1-in1k-42""","3773","-","failed","","64","gate.data.image.visual_relational_reasoning.clevr_math.build_gate_dataset","11","0","gate.models.task_specific_models.visual_relational_reasoning.timm.build_gate_model","","openai/clip-vit-base-patch16","","","11","resnet50.a1_in1k","","64","0.001","42","","","","","","","","","","","","49.21875","1.1013076305389404","0.0000625","58.82353210449219","50.928192138671875","6.351551532745361","100","97.5908660888672","1.6453657150268557","","","0.9401095509529114","1.2047958374023438","0.10794495046138763"
"""athena-clvrmath-sam-vit-base16-224-in1k-1337""","8326","-","failed","","16","gate.data.image.visual_relational_reasoning.clevr_math.build_gate_dataset","11","0","gate.models.task_specific_models.visual_relational_reasoning.timm.build_gate_model","","openai/clip-vit-base-patch16","","","11","vit_base_patch16_224.sam_in1k","","16","0.00001","1337","","","","","","","","","","","","60.9375","0.8694153428077698","1.5625e-7","58.82353210449219","59.5076904296875","6.676358699798584","100","99.00667572021484","1.153712272644043","","","0.8007931113243103","0.9186412692070008","0.11622799187898636"
"""athena-clvrmath-sam-vit-base16-224-in1k-2306""","4262","-","failed","","64","gate.data.image.visual_relational_reasoning.clevr_math.build_gate_dataset","11","0","gate.models.task_specific_models.visual_relational_reasoning.timm.build_gate_model","","openai/clip-vit-base-patch16","","","11","vit_base_patch16_224.sam_in1k","","64","0.00001","2306","","","","","","","","","","","","62.5","0.908218502998352","3.125e-7","58.82353210449219","59.566368103027344","6.831327438354492","100","99.0309829711914","1.1694706678390503","","","0.7248497009277344","0.91449636220932","0.11900008469820024"
"""athena-clvrmath-sam-vit-base16-224-in1k-42""","35133","-","crashed","","64","gate.data.image.visual_relational_reasoning.clevr_math.build_gate_dataset","11","0","gate.models.task_specific_models.visual_relational_reasoning.timm.build_gate_model","","openai/clip-vit-base-patch16","","","11","vit_base_patch16_224.sam_in1k","","64","0.00001","42","","","","","","","","","","","","63.28125","0.960927665233612","3.125e-7","58.82353210449219","59.154788970947266","6.512715816497803","100","98.99577331542967","1.1694477796554563","","","0.863720178604126","0.9241169095039368","0.11589772999286652"
"""athena-f101-augreg-vit-base16-224-in1k-1337""","3432","-","finished","","64","gate.data.image.classification.food101.build_gate_dataset","101","0","gate.models.task_specific_models.classification.timm.build_gate_timm_model","","openai/clip-vit-base-patch16","","","101","vit_base_patch16_224.augreg_in1k","","64","0.00001","1337","","","","","","","","","","","","100","0.0017434600740671158","0.00001","100","97.78646087646484","1.468058705329895","100","99.19271087646484","0.8258792161941528","0.0006091786199249327","0.00813179463148117","0.016996322199702263","0.10431759804487228","0.0682777464389801"
"""athena-f101-augreg-vit-base16-224-in1k-42""","2978","-","finished","","16","gate.data.image.classification.food101.build_gate_dataset","101","0","gate.models.task_specific_models.classification.timm.build_gate_timm_model","","openai/clip-vit-base-patch16","","","101","vit_base_patch16_224.augreg_in1k","","16","0.00001","42","","","","","","","","","","","","100","0.004211556166410446","0.000005","95.65217590332033","97.60983276367188","1.392234206199646","100","99.21875","0.8509676456451416","-0.009782531298696997","0.007023249752819538","0.0987778976559639","0.11011528223752975","0.06940293312072754"
"""athena-f101-clip-vit-base16-224-1337""","6369","-","failed","","40","gate.data.image.classification.food101.build_gate_dataset","101","4500.5","gate.models.task_specific_models.classification.clip.build_gate_clip_model","","","openai/clip-vit-base-patch16","","101","","","40","0.00001","1337","","","","","","","","","","","","100","0.0010774675756692886","0.0000025","100","98.80208206176758","1.0195552706718445","100","99.61588668823242","0.5822139382362366","-0.07973304018378258","0.006051267962902784","0.0004967606510035694","0.06620562076568604","0.0644373670220375"
"""athena-f101-clip-vit-base16-224-2306""","4127","-","finished","","16","gate.data.image.classification.food101.build_gate_dataset","101","0","gate.models.task_specific_models.classification.clip.build_gate_clip_model","","","openai/clip-vit-base-patch16","","101","","","16","0.00001","2306","","","","","","","","","","","","100","0.0010248348116874697","0.0000025","95.65217590332033","98.5994110107422","1.105480074882507","100","99.75260162353516","0.39370256662368774","-0.10676021873950958","0.006479198578745127","0.16256780922412872","0.06956502050161362","0.05113622546195984"
